book_id,tag_id
8609,0
8609,107
8609,17
8609,1
8609,9
8609,3
8609,87
8609,16
8609,43
8609,82
8609,10
8609,31
8609,14
8609,4
8609,2
8609,18
8609,73
8609,135
8609,50
8609,32
8609,41
8609,70
8609,132
8609,26
7503,0
7503,17
7503,40
7503,3
7503,1
7503,39
7503,13
7503,2
7503,18
7503,7
7503,87
7503,21
7503,54
7503,25
7503,57
7503,14
7503,72
7503,31
6297,0
6297,40
6297,3
6297,9
6297,1
6297,136
6297,24
6297,7
6297,2
6297,54
6297,39
6297,25
3077,0
3077,107
3077,17
3077,1
3077,3
3077,16
3077,9
3077,31
3077,2
3077,125
3077,43
3077,14
3077,99
3077,50
3077,42
3077,70
3077,73
3077,12
3077,4
3077,41
3077,18
3077,87
3077,30
3077,144
3077,26
3077,10
3077,36
9063,0
9063,40
9063,1
9063,3
9063,136
9063,2
9063,17
9063,54
9063,127
9063,39
9063,26
9063,31
5870,0
5870,11
5870,17
5870,3
5870,27
5870,1
5870,56
5870,2
5870,7
5870,18
5870,43
5870,19
5870,5
5870,12
5870,14
5870,16
5870,22
5870,4
5870,29
5870,70
5870,87
5870,61
5870,8
8632,0
8632,3
8632,1
8632,88
8632,52
8632,2
8632,6
8632,92
8632,60
8632,5
8632,4
8632,71
8632,24
8632,26
8632,8
8632,16
8632,25
8632,7
8632,80
8632,59
8632,12
8632,63
8632,35
8632,129
4292,0
4292,18
4292,99
4292,26
4292,47
4292,1
4292,2
4292,3
4292,60
4292,64
4292,4
4292,52
4292,92
4292,59
4292,135
4292,98
3402,17
3402,3
3402,0
3402,40
3402,1
3402,81
3402,39
3402,9
3402,13
3402,2
3402,16
3402,54
3402,7
3402,12
3402,5
3402,29
3402,85
3402,31
3402,15
2591,0
2591,10
2591,139
2591,122
2591,30
2591,9
2591,18
2591,1
2591,3
2591,7
2591,4
2591,32
2591,2
2591,38
2591,135
2591,34
2591,55
2591,8
2591,83
2591,79
2591,28
2591,143
2591,84
2591,20
4061,0
4061,86
4061,89
4061,1
4061,3
4061,24
4061,13
4061,2
4061,9
4061,10
4061,7
4061,121
4061,6
4061,23
4061,14
4061,12
4061,20
4061,96
4061,33
4061,4
4061,120
4061,68
4154,0
4154,1
4154,60
4154,26
4154,2
4154,88
4154,18
4154,17
4154,71
4154,112
4154,3
4154,80
4154,129
4154,9
4154,52
4154,4
4154,102
4154,82
4154,13
3641,3
3641,9
3641,1
3641,17
3641,114
3641,2
3641,21
3641,0
3641,16
3641,29
3641,4
3641,14
3641,20
3641,15
3641,18
3641,5
3641,97
3641,96
3641,10
3641,8
3641,36
3641,31
3641,44
3641,24
3641,41
3641,113
2566,0
2566,26
2566,80
2566,1
2566,88
2566,71
2566,2
2566,102
2566,63
2566,60
2566,51
2566,52
2566,112
2566,138
2566,28
2566,4
2566,131
2566,99
2566,57
8714,0
8714,13
8714,35
8714,3
8714,1
8714,31
8714,33
8714,44
8714,2
8714,6
8714,46
8714,40
8714,127
8714,50
8714,5
8714,54
8714,15
8714,18
2763,0
2763,17
2763,15
2763,1
2763,3
2763,82
2763,31
2763,16
2763,2
2763,107
2763,9
2763,73
2763,18
2763,50
2763,110
2763,4
2763,109
2763,52
2763,64
2763,62
2763,144
8037,17
8037,15
8037,3
8037,0
8037,1
8037,16
8037,24
8037,31
8037,2
8037,113
8037,107
8037,73
8037,18
8037,50
8037,4
8037,144
8037,64
8037,5
8037,41
8037,37
6187,0
6187,11
6187,17
6187,3
6187,70
6187,27
6187,1
6187,2
6187,56
6187,7
6187,18
6187,43
6187,19
6187,12
6187,14
6187,16
6187,5
6187,4
6187,29
6187,22
6187,114
6187,8
6187,87
6187,61
3242,0
3242,26
3242,81
3242,47
3242,1
3242,59
3242,17
3242,45
3242,2
3242,12
3242,39
3242,74
3242,3
3242,7
3242,18
3242,13
3242,40
3242,95
3242,4
3242,92
3242,29
3242,16
3242,37
3242,15
3242,25
3242,31
3242,57
728,0
728,40
728,81
728,3
728,39
728,1
728,17
728,2
728,136
728,107
728,54
728,31
728,9
5799,0
5799,11
5799,27
5799,7
5799,19
5799,1
5799,2
5799,3
5799,22
5799,10
5799,4
5799,56
5799,6
5799,61
1992,0
1992,108
1992,26
1992,102
1992,80
1992,63
1992,1
1992,137
1992,2
1992,71
1992,52
1992,14
7840,0
7840,13
7840,3
7840,1
7840,17
7840,2
7840,33
7840,44
7840,35
7840,6
7840,39
7840,5
7840,31
7840,15
7840,40
7840,18
7840,21
7840,25
7840,57
7840,46
7840,29
7840,27
7840,54
9014,0
9014,108
9014,26
9014,1
9014,63
9014,2
9014,17
9014,80
9014,137
8783,0
8783,20
8783,3
8783,2
8783,9
8783,45
8783,1
8783,7
8783,5
8783,126
8783,12
8783,13
8783,39
8783,21
8783,48
8783,103
8783,140
8783,4
5767,0
5767,40
5767,39
5767,3
5767,2
5767,24
5767,7
5767,136
5767,1
5767,54
5767,31
5767,81
5767,17
8771,0
8771,40
8771,3
8771,1
8771,9
8771,39
8771,136
8771,24
8771,17
8771,2
8771,54
8771,31
8771,42
8771,11
8771,46
8771,72
6670,0
6670,26
6670,63
6670,59
6670,47
6670,1
6670,134
6670,131
6670,74
6670,2
6670,104
6670,3
6670,27
6670,138
6670,4
6670,42
6670,15
6670,95
6670,45
6670,17
6670,31
6670,106
6670,62
6670,6
6670,16
6670,57
6758,0
6758,42
6758,70
6758,3
6758,1
6758,9
6758,2
6758,7
6758,19
6758,34
6758,114
6758,43
6758,5
6758,30
6758,20
6758,11
6758,4
6758,8
6758,29
6758,111
6758,62
6758,118
6758,38
6758,125
6758,120
6188,0
6188,20
6188,3
6188,2
6188,9
6188,1
6188,7
6188,45
6188,12
6188,126
6188,5
6188,48
6188,17
6188,76
6188,14
6188,4
6188,29
6188,8
6188,53
6188,16
6188,6
6188,55
1989,0
1989,9
1989,3
1989,66
1989,1
1989,2
1989,7
1989,20
1989,32
1989,76
1989,12
1989,10
1989,4
1989,5
1989,8
1989,21
1989,45
1989,23
1989,53
1989,14
1989,144
1989,118
2091,0
2091,10
2091,9
2091,30
2091,3
2091,1
2091,7
2091,49
2091,2
2091,6
2091,11
2091,28
2091,32
2091,4
2091,34
2091,103
2091,22
2091,82
2091,55
2091,46
2091,8
2091,20
2091,117
2091,15
2091,143
2091,96
2091,12
2091,38
7150,0
7150,11
7150,10
7150,27
7150,22
7150,130
7150,3
7150,7
7150,1
7150,20
7150,2
7150,19
7150,4
7150,56
7150,61
7150,9
7150,38
7150,142
7150,8
7150,28
7150,23
7150,78
7150,6
9247,3
9247,18
9247,1
9247,0
9247,2
9247,5
9247,16
9247,17
9247,29
9247,7
9247,36
9247,6
9247,110
9247,41
9247,60
9247,25
9247,92
9247,144
9247,8
9247,103
9919,0
9919,40
9919,3
9919,13
9919,39
9919,35
9919,1
9919,2
9919,46
9919,54
9919,72
9919,31
9919,6
9919,12
9919,33
9919,5
9919,25
8903,0
8903,108
8903,26
8903,1
8903,2
8903,80
8903,47
8903,31
8903,59
5992,0
5992,26
5992,47
5992,59
5992,1
5992,24
5992,2
5992,74
5992,18
5992,17
5992,21
5992,95
2066,0
2066,11
2066,3
2066,19
2066,27
2066,1
2066,2
2066,56
2066,22
2066,115
2066,7
2066,18
2066,5
2066,61
2066,6
2066,142
2066,64
2066,17
2066,21
2066,29
2066,4
2066,12
2066,65
2066,8
2066,55
5427,0
5427,28
5427,3
5427,10
5427,2
5427,4
5427,6
5427,8
5427,49
5427,1
5427,43
5427,51
5427,117
5427,5
5427,24
5427,15
5427,13
1157,0
1157,108
1157,26
1157,137
1157,80
1157,102
1157,2
1157,1
1157,63
1157,71
1157,123
1157,14
1157,52
1157,3
8112,0
8112,86
8112,89
8112,42
8112,3
8112,1
8112,7
8112,105
8112,2
8112,67
8112,69
8112,133
8112,9
8112,4
8112,20
8112,19
8112,12
8112,14
8112,34
8112,91
8112,30
8112,23
8112,13
8112,25
8112,62
8112,11
9333,0
9333,3
9333,19
9333,2
9333,11
9333,115
9333,22
9333,1
9333,12
9333,5
9333,27
9333,23
9333,8
9333,53
9333,4
9333,18
9333,14
9333,21
9333,56
9436,0
9436,26
9436,47
9436,59
9436,1
9436,74
9436,2
9436,18
9436,10
9436,95
9436,43
9436,4
9436,51
9436,6
9436,15
9436,57
9386,0
9386,18
9386,3
9386,1
9386,53
9386,8
9386,4
9386,2
9386,31
9386,5
9386,124
9386,36
9386,26
9386,21
9386,16
9386,13
9386,6
9386,57
9386,98
9386,25
9386,29
9386,51
9386,73
9386,94
9984,0
9984,92
9984,26
9984,1
9984,59
9984,12
9984,52
9984,3
9984,47
9984,81
9984,60
9984,124
9984,2
9984,17
9984,45
9984,16
9984,88
9984,18
9984,74
9984,21
9984,29
9984,4
9984,5
711,0
711,1
711,13
711,67
711,69
711,20
711,7
711,3
711,2
711,9
711,42
711,33
711,12
711,19
711,91
711,130
711,10
711,23
711,44
711,55
711,105
711,48
711,62
711,22
711,78
711,85
711,31
711,11
711,46
5123,0
5123,11
5123,3
5123,27
5123,7
5123,56
5123,43
5123,2
5123,19
5123,22
5123,1
5123,61
5123,14
5123,5
5123,29
5123,6
5123,4
5123,142
5123,57
5089,0
5089,17
5089,26
5089,47
5089,1
5089,3
5089,24
5089,59
5089,13
5089,40
5089,2
5089,39
5089,74
5089,25
5089,18
5089,31
5089,4
5089,95
5089,21
5089,16
5089,29
5089,8
5089,7
5089,54
5089,97
5089,5
7417,0
7417,40
7417,81
7417,1
7417,3
7417,2
7417,107
7417,136
7417,9
7417,24
7417,46
7417,71
7417,39
7417,54
9156,0
9156,40
9156,35
9156,3
9156,25
9156,1
9156,31
9156,136
9156,71
9156,39
9156,18
9156,2
9156,37
9156,46
9156,6
9156,9
9156,98
9156,12
9156,17
9156,54
9156,57
3662,0
3662,40
3662,39
3662,17
3662,3
3662,81
3662,9
3662,2
3662,132
3662,1
3662,10
3662,21
3662,31
3662,136
3662,89
3662,97
8916,107
8916,17
8916,9
8916,3
8916,0
8916,16
8916,1
8916,2
8916,43
8916,31
8916,76
8916,73
8916,18
8916,135
8916,14
8916,82
8916,4
8916,66
8916,12
8916,10
8916,41
8916,36
6467,0
6467,3
6467,70
6467,1
6467,17
6467,18
6467,6
6467,16
6467,2
6467,36
6467,4
6467,8
6467,51
6467,5
6467,109
6467,57
6467,21
6467,31
6467,120
6467,29
6467,28
6467,25
6467,26
6467,114
6467,98
971,0
971,40
971,39
971,3
971,81
971,1
971,46
971,17
971,9
971,136
971,2
971,31
971,54
971,45
971,58
7504,0
7504,40
7504,3
7504,1
7504,17
7504,24
7504,13
7504,39
7504,54
7504,72
7504,31
7504,70
7504,2
7504,18
7504,35
7504,11
7504,21
7504,12
7504,16
1635,0
1635,40
1635,81
1635,1
1635,3
1635,24
1635,39
1635,136
1635,2
1635,54
1635,31
1635,127
1420,0
1420,18
1420,26
1420,53
1420,1
1420,65
1420,2
1420,93
1420,64
1420,17
1420,29
1420,47
1420,90
1420,14
1420,4
6496,0
6496,11
6496,18
6496,3
6496,27
6496,1
6496,19
6496,2
6496,7
6496,22
6496,42
6496,5
6496,56
6496,63
6496,87
6496,94
6496,4
6496,21
6496,61
6496,6
6496,36
6496,62
6496,9
6496,16
454,0
454,40
454,39
454,1
454,3
454,81
454,24
454,17
454,9
454,2
454,136
454,7
454,54
454,46
454,31
5469,0
5469,9
5469,1
5469,13
5469,3
5469,42
5469,2
5469,7
5469,12
5469,20
5469,32
5469,33
5469,40
5469,5
5469,38
5469,118
5469,39
5469,99
5469,34
5469,44
5469,55
5469,30
5469,48
5469,66
5469,62
5469,50
5469,86
1995,0
1995,9
1995,1
1995,3
1995,2
1995,7
1995,66
1995,4
1995,141
1995,12
1995,20
1995,76
1995,53
1995,32
1995,14
1995,5
1995,8
1995,21
1995,18
1995,15
1995,23
1995,135
1995,11
1995,10
7233,0
7233,26
7233,63
7233,80
7233,123
7233,1
7233,40
7233,2
7233,25
7233,102
7233,58
7233,4
5701,0
5701,26
5701,18
5701,47
5701,2
5701,53
5701,1
5701,59
5701,17
5701,13
5701,64
5701,95
5701,40
5701,39
5701,74
5701,29
1323,0
1323,9
1323,13
1323,1
1323,32
1323,3
1323,7
1323,2
1323,40
1323,12
1323,54
1323,39
1323,20
1323,66
1323,141
1323,72
1323,33
1323,30
1323,11
1323,101
1323,31
1323,55
1323,34
1323,5
1323,116
1323,25
1323,23
8512,0
8512,20
8512,3
8512,1
8512,2
8512,9
8512,12
8512,45
8512,105
8512,17
8512,140
8512,5
8512,126
8512,48
8512,21
8512,76
8512,67
8512,69
8512,133
8512,23
8512,53
8512,19
8512,7
8512,97
8512,130
8737,0
8737,86
8737,89
8737,26
8737,18
8737,65
8737,1
8737,53
8737,59
8737,3
8737,2
8737,90
8737,92
8737,14
8737,4
8737,99
8737,60
8737,47
8737,121
8737,5
8737,6
8737,74
8737,16
5601,0
5601,40
5601,81
5601,3
5601,1
5601,25
5601,39
5601,9
5601,2
5601,107
5601,136
5601,54
5601,17
5601,46
8257,0
8257,40
8257,81
8257,25
8257,1
8257,3
8257,7
8257,136
8257,2
8257,107
8257,24
8257,9
8257,54
8257,31
8257,39
2127,0
2127,40
2127,1
2127,3
2127,81
2127,24
2127,25
2127,2
2127,9
2127,39
2127,136
2127,17
2127,99
2127,7
2127,54
2127,127
4566,0
4566,53
4566,93
4566,1
4566,26
4566,47
4566,59
4566,18
4566,21
4566,74
4566,2
4566,29
4566,124
4566,17
4566,14
4566,31
4566,137
2492,0
2492,112
2492,26
2492,47
2492,1
2492,60
2492,59
2492,74
2492,2
2492,17
2492,71
2492,88
2492,129
2492,18
2492,95
2492,31
2492,4
2492,5
2492,21
2492,27
2492,13
2492,50
9690,0
9690,99
9690,26
9690,47
9690,2
9690,1
9690,51
9690,59
9690,109
9690,3
9690,18
9690,95
1855,0
1855,80
1855,88
1855,26
1855,1
1855,52
1855,102
1855,71
1855,63
1855,2
1855,108
1855,60
1855,137
2907,0
2907,81
2907,40
2907,3
2907,1
2907,24
2907,2
2907,39
2907,136
2907,9
2907,54
2907,17
2907,12
2907,29
2907,25
7016,0
7016,40
7016,3
7016,39
7016,1
7016,17
7016,2
7016,81
7016,136
8591,0
8591,17
8591,13
8591,3
8591,1
8591,2
8591,40
8591,18
8591,7
8591,10
8591,39
8591,33
8591,54
8591,44
8591,16
8591,5
8591,29
8591,72
8591,35
8591,57
8591,28
4886,0
4886,40
4886,3
4886,39
4886,17
4886,35
4886,1
4886,2
4886,81
4886,7
4886,12
4886,136
4886,127
4886,54
4886,46
4886,107
4886,31
4886,25
1494,0
1494,47
1494,74
1494,26
1494,1
1494,59
1494,24
1494,2
1494,95
1494,4
1494,18
1494,21
1494,3
1603,0
1603,40
1603,1
1603,17
1603,3
1603,81
1603,39
1603,2
1603,136
1603,54
1603,9
1603,24
1603,31
1603,64
1603,16
1603,21
1603,29
1469,0
1469,40
1469,39
1469,3
1469,1
1469,24
1469,17
1469,7
1469,54
1469,2
1469,136
1469,35
1469,72
1469,31
1469,13
8897,0
8897,122
8897,10
8897,18
8897,1
8897,135
8897,3
8897,2
8897,4
8897,79
8897,15
8897,143
8897,83
8897,5
8897,8
8897,28
8897,104
3219,0
3219,3
3219,11
3219,1
3219,2
3219,36
3219,6
3219,27
3219,16
3219,5
3219,21
3219,8
3219,19
3219,44
3219,4
3219,22
3219,18
3219,15
3219,61
3219,41
3219,68
3219,125
3219,57
3219,14
3219,39
3219,25
3219,46
3219,62
3219,78
1478,0
1478,40
1478,1
1478,3
1478,39
1478,17
1478,81
1478,24
1478,136
1478,2
1478,54
1478,31
1478,72
8647,11
8647,3
8647,27
8647,56
8647,17
8647,1
8647,2
8647,5
8647,19
8647,21
8647,0
8647,7
8647,29
8647,16
8647,8
8647,22
8647,61
8647,14
8647,36
8647,18
1545,0
1545,40
1545,1
1545,3
1545,17
1545,39
1545,9
1545,2
1545,81
1545,13
1545,7
1545,54
1545,43
1545,12
1545,16
1545,14
1545,72
1545,70
1545,24
1545,5
1545,29
1545,46
1545,107
1545,31
3167,0
3167,3
3167,19
3167,115
3167,23
3167,2
3167,11
3167,22
3167,7
3167,1
3167,12
3167,65
3167,90
3167,93
3167,27
3167,5
3167,6
3167,4
3167,53
3167,8
5626,17
5626,3
5626,1
5626,0
5626,2
5626,87
5626,16
5626,10
5626,5
5626,18
5626,31
5626,119
5626,64
5626,110
5626,36
5626,4
5626,15
6622,0
6622,1
6622,86
6622,9
6622,89
6622,2
6622,23
6622,3
6622,12
6622,13
6622,7
6622,121
6622,15
6622,20
6622,24
6622,33
6622,34
6622,14
6622,46
6622,19
6622,27
6622,55
6622,39
6622,11
3487,0
3487,13
3487,10
3487,1
3487,6
3487,2
3487,28
3487,35
3487,3
3487,50
3487,33
3487,49
3487,37
3487,44
3487,46
3487,31
3487,24
3487,58
3487,100
3487,117
3487,14
3487,15
1324,0
1324,18
1324,3
1324,13
1324,1
1324,2
1324,33
1324,40
1324,31
1324,39
1324,91
1324,35
1324,54
1324,21
1324,78
1324,44
1324,5
1324,17
1324,12
1324,72
1324,25
1324,50
4620,0
4620,108
4620,26
4620,18
4620,1
4620,2
4620,47
4620,3
4620,14
4620,21
4620,137
4620,17
4620,29
6850,0
6850,40
6850,81
6850,24
6850,3
6850,1
6850,136
6850,39
6850,2
6850,31
6850,54
6850,9
6850,12
6850,17
6850,21
6850,72
6850,29
6850,35
5527,0
5527,26
5527,17
5527,59
5527,1
5527,47
5527,3
5527,92
5527,2
5527,18
5527,74
5527,12
5527,29
5527,16
5527,5
5527,51
5527,10
5527,57
5527,4
5527,14
5527,95
5527,41
5163,0
5163,26
5163,63
5163,78
5163,52
5163,80
5163,2
5163,45
5163,1
5163,106
5163,138
5163,88
5163,60
5163,17
5163,131
5163,71
5163,31
5163,25
5163,18
5163,102
5163,58
5163,57
5163,29
6442,0
6442,107
6442,17
6442,1
6442,3
6442,16
6442,2
6442,99
6442,87
6442,43
6442,14
6442,52
6442,41
6442,31
6442,70
6442,26
6442,60
6442,10
6039,0
6039,40
6039,1
6039,3
6039,17
6039,39
6039,24
6039,2
6039,7
6039,54
6039,136
6039,35
6039,57
6039,12
6039,21
6039,72
6039,29
4404,0
4404,26
4404,80
4404,1
4404,13
4404,2
4404,102
4404,63
4404,31
4404,33
4404,123
4404,108
4404,137
4404,71
4404,50
4404,17
4404,40
4404,25
4404,14
4404,21
3550,0
3550,3
3550,2
3550,6
3550,15
3550,8
3550,4
3550,25
3550,5
3550,1
3550,28
3550,61
3550,16
3550,134
3550,36
3550,78
3550,41
3550,35
3550,27
3550,11
3550,63
3550,62
3550,57
3550,131
3550,21
3550,58
3550,13
9851,0
9851,75
9851,9
9851,10
9851,86
9851,1
9851,2
9851,13
9851,30
9851,34
9851,7
9851,3
9851,89
9851,42
9851,33
9851,15
9851,23
9851,11
9851,100
9851,121
9851,14
9851,125
9851,38
9851,31
9851,37
9851,50
1611,0
1611,1
1611,13
1611,9
1611,3
1611,2
1611,7
1611,32
1611,40
1611,54
1611,12
1611,20
1611,33
1611,72
1611,38
1611,11
1611,31
1611,23
1611,39
1611,5
1611,25
1611,30
1611,82
1611,132
1611,34
3423,0
3423,80
3423,26
3423,102
3423,63
3423,2
3423,108
3423,1
3423,71
3423,52
3423,14
3423,137
3423,123
4214,0
4214,18
4214,3
4214,13
4214,1
4214,40
4214,54
4214,124
4214,72
4214,2
4214,31
4214,35
4214,12
4214,39
4214,127
4214,17
4214,44
4214,33
4214,98
4214,99
4214,5
4214,46
4214,25
6030,0
6030,3
6030,18
6030,1
6030,17
6030,2
6030,5
6030,16
6030,14
6030,124
6030,26
6030,53
6030,36
6030,15
6030,65
6030,60
6030,98
6030,6
6030,31
6030,4
6030,8
6030,73
1229,40
1229,0
1229,81
1229,1
1229,39
1229,3
1229,25
1229,46
1229,9
1229,17
1229,2
1229,136
1229,45
1229,12
1229,54
1229,31
6182,0
6182,3
6182,13
6182,1
6182,42
6182,7
6182,10
6182,2
6182,125
6182,15
6182,11
6182,28
6182,19
6182,8
6182,6
6182,4
6182,22
6182,39
6182,50
6182,33
6182,25
6182,21
6182,35
6182,117
6182,55
6182,62
6182,57
6182,104
4112,0
4112,11
4112,40
4112,3
4112,39
4112,13
4112,7
4112,1
4112,54
4112,17
4112,70
4112,2
4112,72
4112,35
4112,19
4112,22
4112,55
4112,12
4112,31
8833,0
8833,40
8833,39
8833,3
8833,132
8833,17
8833,81
8833,9
8833,1
8833,2
8833,31
8833,136
8833,54
8833,72
8833,26
7396,0
7396,26
7396,92
7396,12
7396,18
7396,1
7396,17
7396,47
7396,59
7396,2
7396,3
7396,45
7396,74
7396,91
7396,31
7396,16
7396,4
7396,23
7396,29
7396,39
7396,5
3742,0
3742,18
3742,3
3742,1
3742,81
3742,13
3742,53
3742,2
3742,40
3742,12
3742,17
3742,7
3742,43
3742,54
3742,46
3742,29
3742,97
3742,39
3742,5
3742,31
3742,33
3742,35
3742,72
3742,93
3742,14
3742,85
3742,4
3742,64
3742,78
8675,0
8675,26
8675,59
8675,47
8675,18
8675,1
8675,74
8675,51
8675,2
8675,4
8675,21
8675,24
8675,95
8675,71
8675,31
8675,3
8675,25
8675,50
8675,13
8675,29
8675,57
5533,0
5533,38
5533,30
5533,1
5533,9
5533,10
5533,7
5533,4
5533,2
5533,34
5533,3
5533,128
5533,13
5533,55
5533,100
5533,11
5533,6
5533,8
5533,23
5533,77
5533,20
5533,79
7258,0
7258,9
7258,2
7258,1
7258,3
7258,66
7258,20
7258,76
7258,7
7258,12
7258,32
7258,14
7258,13
7258,5
7258,21
7258,48
7258,44
8490,0
8490,20
8490,3
8490,2
8490,1
8490,9
8490,5
8490,93
8490,53
8490,7
8490,23
8490,13
8490,12
8490,126
8490,140
8490,14
8490,45
8490,39
8490,130
3196,0
3196,26
3196,80
3196,71
3196,1
3196,70
3196,2
3196,63
3196,88
3196,3
3196,102
3196,52
3196,13
3196,7
3196,114
3196,112
3196,4
3196,107
3196,14
3196,59
3196,138
3196,39
3196,6
3196,60
3196,129
3196,21
4258,0
4258,40
4258,1
4258,81
4258,3
4258,24
4258,9
4258,2
4258,136
4258,7
4258,12
4258,54
4258,39
4258,25
4258,107
4258,17
6014,0
6014,3
6014,1
6014,2
6014,125
6014,11
6014,10
6014,15
6014,13
6014,19
6014,28
6014,7
6014,22
6014,8
6014,4
6014,39
6014,6
6014,42
6014,9
6014,5
6014,44
6014,62
6014,104
6014,17
6014,50
6014,117
6014,33
6014,25
9081,0
9081,9
9081,1
9081,40
9081,39
9081,2
9081,3
9081,7
9081,13
9081,12
9081,11
9081,24
9081,32
9081,5
9081,54
9081,20
9081,72
9081,30
9081,6
9081,33
9081,43
9081,31
9081,35
9081,81
9081,57
9081,46
9081,68
9081,38
2892,0
2892,40
2892,3
2892,17
2892,39
2892,1
2892,2
2892,81
2892,9
2892,7
2892,136
2892,24
2892,54
2892,16
2892,13
2892,14
2892,31
7216,0
7216,40
7216,81
7216,3
7216,2
7216,39
7216,136
7216,14
7216,54
7216,17
7216,24
1339,0
1339,42
1339,3
1339,1
1339,19
1339,9
1339,20
1339,2
1339,30
1339,34
1339,11
1339,22
1339,70
1339,4
1339,5
1339,21
1339,8
1339,14
1339,105
1339,91
1339,133
1339,6
1339,15
1339,62
6970,0
6970,10
6970,139
6970,30
6970,122
6970,9
6970,18
6970,1
6970,7
6970,3
6970,4
6970,32
6970,2
6970,135
6970,38
6970,34
6970,8
6970,83
6970,79
6970,143
6970,28
7928,0
7928,40
7928,132
7928,9
7928,17
7928,3
7928,1
7928,39
7928,10
7928,127
7928,2
7928,136
7928,25
7928,99
7928,12
7928,54
7928,37
7928,101
7928,13
7928,32
7928,72
7928,35
7928,70
2689,0
2689,40
2689,3
2689,24
2689,81
2689,39
2689,136
2689,1
2689,35
2689,2
2689,54
2689,107
2689,9
2689,31
2689,17
2689,127
2029,0
2029,3
2029,1
2029,6
2029,18
2029,36
2029,2
2029,43
2029,16
2029,5
2029,10
2029,14
2029,8
2029,4
2029,41
2029,68
2029,58
2029,15
2029,37
2029,17
2029,35
2560,0
2560,137
2560,108
2560,26
2560,80
2560,102
2560,2
2560,1
2560,63
2560,112
2560,123
2560,71
2560,52
2560,60
1529,0
1529,3
1529,1
1529,2
1529,5
1529,52
1529,88
1529,9
1529,6
1529,71
1529,16
1529,60
1529,8
1529,4
1529,96
1529,14
1529,15
1529,10
1529,32
1529,101
1529,11
1529,41
1529,36
1529,119
8753,0
8753,40
8753,3
8753,1
8753,9
8753,13
8753,39
8753,12
8753,2
8753,7
8753,54
8753,32
8753,17
8753,72
8753,20
8753,31
8753,18
8753,23
8753,139
8753,5
8753,132
8753,34
8753,141
4196,0
4196,18
4196,3
4196,17
4196,13
4196,40
4196,1
4196,31
4196,39
4196,2
4196,53
4196,21
4196,12
4196,54
4196,16
4196,44
4196,72
4196,5
4196,33
4196,127
1215,0
1215,13
1215,10
1215,1
1215,2
1215,6
1215,28
1215,3
1215,35
1215,33
1215,46
1215,50
1215,44
1215,37
1215,15
1215,5
1215,49
1215,78
1215,25
1215,31
8812,0
8812,1
8812,17
8812,10
8812,3
8812,16
8812,2
8812,31
8812,5
8812,29
8812,52
8812,47
8812,18
8812,37
8812,74
8812,13
8812,40
8812,39
8812,60
8812,124
8812,4
8812,50
1349,0
1349,26
1349,47
1349,2
1349,4
1349,1
1349,59
1349,108
1349,97
1349,18
1349,3
1349,5
1349,13
1349,74
1349,71
1349,73
1349,123
1349,6
1349,15
1349,25
1349,8
1349,112
9789,0
9789,12
9789,3
9789,19
9789,23
9789,11
9789,2
9789,22
9789,7
9789,18
9789,1
9789,6
9789,27
9789,115
9789,5
9789,8
9789,21
9789,20
9789,43
3356,0
3356,26
3356,59
3356,47
3356,60
3356,1
3356,74
3356,2
3356,4
3356,51
3356,104
3356,95
3356,91
3356,106
3356,18
3356,21
3356,109
3356,25
3356,3
3356,63
3356,58
7083,0
7083,40
7083,9
7083,1
7083,3
7083,2
7083,136
7083,107
7083,24
7083,7
7083,31
7083,39
7858,0
7858,40
7858,81
7858,3
7858,24
7858,1
7858,107
7858,2
7858,12
7858,136
7858,9
7858,54
7858,39
7858,31
7858,45
9237,0
9237,3
9237,18
9237,11
9237,27
9237,2
9237,19
9237,63
9237,1
9237,7
9237,22
9237,61
9237,5
9237,21
9237,56
9237,8
9237,14
9237,6
9237,52
9237,16
9237,15
9237,68
9237,4
9237,26
7439,0
7439,18
7439,3
7439,11
7439,27
7439,1
7439,2
7439,7
7439,19
7439,94
7439,43
7439,60
7439,135
7439,14
7439,56
7439,22
7439,5
7439,68
7439,64
7439,61
7439,8
9509,0
9509,35
9509,3
9509,40
9509,13
9509,24
9509,54
9509,7
9509,1
9509,31
9509,5
9509,72
9509,39
9509,25
9509,2
9509,6
9509,127
9509,131
8136,18
8136,3
8136,0
8136,10
8136,122
8136,1
8136,7
8136,12
8136,2
8136,4
8136,76
8136,21
8136,8
8136,9
8136,5
8136,15
8136,37
8136,22
8136,28
8136,94
7696,0
7696,40
7696,17
7696,107
7696,3
7696,1
7696,2
7696,39
7696,9
7696,81
7696,43
7696,54
7696,7
7696,14
7696,72
7696,16
7696,13
7696,29
7696,31
7696,24
7696,12
7481,0
7481,107
7481,40
7481,17
7481,3
7481,1
7481,2
7481,39
7481,81
7481,9
7481,43
7481,7
7481,54
7481,13
7481,16
7481,14
7481,72
7481,29
7481,24
7481,136
7481,26
2765,0
2765,1
2765,3
2765,17
2765,88
2765,112
2765,60
2765,129
2765,71
2765,9
2765,2
2765,26
2765,5
2765,8
2765,16
2765,4
2765,40
2765,12
2765,107
800,0
800,26
800,47
800,17
800,59
800,74
800,18
800,1
800,2
800,95
800,71
800,13
800,39
800,51
800,4
800,31
800,123
800,21
800,29
800,14
800,57
800,109
800,40
800,3
