tag_id,isbn
15,006075995X
13,006075995X
35,006075995X
10,006075995X
16,006075995X
97,006075995X
36,006075995X
21,006075995X
17,006075995X
58,006075995X
117,006075995X
57,006075995X
3,7201095
28,7201095
7,7201095
18,7201095
6,7201095
8,7201095
46,7201095
25,7201095
5,7201095
4,7201095
35,7201095
51,7201095
44,7201095
24,7201095
36,7201095
57,7201095
58,7201095
10,7201095
21,7201095
16,7201095
89,1563895641
86,1563895641
3,1563895641
7,1563895641
9,1563895641
27,1563895641
33,1563895641
23,1563895641
12,1563895641
19,1563895641
40,618007016
81,618007016
3,618007016
9,618007016
24,618007016
132,618007016
136,618007016
12,618007016
17,618007016
127,618007016
46,618007016
39,618007016
54,618007016
31,618007016
99,618007016
40,618194576
9,618194576
3,618194576
81,618194576
127,618194576
136,618194576
99,618194576
86,618194576
54,618194576
20,618194576
12,618194576
35,618194576
45,618194576
31,618194576
107,679601082
17,679601082
16,679601082
3,679601082
43,679601082
87,679601082
14,679601082
10,679601082
26,679601082
31,679601082
73,679601082
15,679601082
41,679601082
13,609807900
28,609807900
3,609807900
6,609807900
7,609807900
10,609807900
35,609807900
33,609807900
24,609807900
50,609807900
44,609807900
4,609807900
46,609807900
77,609807900
55,609807900
39,609807900
117,609807900
49,609807900
5,609807900
25,609807900
8,609807900
26,1840187166
47,1840187166
59,1840187166
27,1840187166
74,1840187166
3,1840187166
12,1840187166
18,1840187166
11,1840187166
97,1840187166
4,1840187166
95,1840187166
5,1840187166
6,1840187166
24,1840187166
21,1840187166
17,1840187166
64,1840187166
14,1840187166
86,1582406847
42,1582406847
3,1582406847
89,1582406847
105,1582406847
7,1582406847
67,1582406847
69,1582406847
9,1582406847
133,1582406847
4,1582406847
20,1582406847
91,1582406847
30,1582406847
121,1582406847
14,1582406847
19,1582406847
34,1582406847
8,1582406847
23,1582406847
15,1582406847
12,1582406847
22,1582406847
78,1582406847
21,1582406847
86,1582404135
89,1582404135
42,1582404135
3,1582404135
105,1582404135
7,1582404135
67,1582404135
69,1582404135
9,1582404135
4,1582404135
133,1582404135
91,1582404135
20,1582404135
121,1582404135
34,1582404135
30,1582404135
14,1582404135
19,1582404135
8,1582404135
12,1582404135
15,1582404135
23,1582404135
78,1582404135
22,1582404135
86,1582405301
42,1582405301
89,1582405301
3,1582405301
105,1582405301
7,1582405301
67,1582405301
69,1582405301
4,1582405301
133,1582405301
9,1582405301
91,1582405301
20,1582405301
30,1582405301
121,1582405301
34,1582405301
14,1582405301
19,1582405301
8,1582405301
12,1582405301
23,1582405301
15,1582405301
22,1582405301
86,1582406723
89,1582406723
3,1582406723
105,1582406723
42,1582406723
7,1582406723
67,1582406723
69,1582406723
9,1582406723
133,1582406723
4,1582406723
20,1582406723
91,1582406723
121,1582406723
34,1582406723
19,1582406723
30,1582406723
14,1582406723
15,1582406723
8,1582406723
12,1582406723
23,1582406723
21,1582406723
55,1582406723
86,1582406987
89,1582406987
42,1582406987
3,1582406987
7,1582406987
105,1582406987
133,1582406987
67,1582406987
9,1582406987
69,1582406987
20,1582406987
4,1582406987
19,1582406987
91,1582406987
12,1582406987
30,1582406987
14,1582406987
8,1582406987
62,1582406987
34,1582406987
6,1582406987
11,143036432
18,143036432
3,143036432
7,143036432
19,143036432
27,143036432
43,143036432
135,143036432
56,143036432
94,143036432
14,143036432
22,143036432
5,143036432
60,143036432
61,143036432
12,143036432
9,143036432
64,143036432
8,143036432
18,670038318
3,670038318
11,670038318
27,670038318
7,670038318
19,670038318
43,670038318
61,670038318
5,670038318
14,670038318
4,670038318
135,670038318
94,670038318
22,670038318
6,670038318
68,670038318
56,670038318
60,670038318
18,330411969
3,330411969
11,330411969
27,330411969
7,330411969
19,330411969
43,330411969
60,330411969
56,330411969
135,330411969
94,330411969
55,330411969
5,330411969
61,330411969
22,330411969
14,330411969
4,330411969
8,330411969
68,330411969
18,345338545
3,345338545
12,345338545
26,345338545
21,345338545
91,345338545
4,345338545
8,345338545
47,345338545
94,345338545
17,345338545
5,345338545
13,345338545
71,345338545
87,345338545
40,64400565
17,64400565
3,64400565
9,64400565
39,64400565
81,64400565
13,64400565
12,64400565
54,64400565
72,64400565
25,64400565
31,64400565
5,64400565
46,64400565
16,64400565
97,64400565
29,64400565
107,159308076X
17,159308076X
52,159308076X
26,159308076X
3,159308076X
16,159308076X
21,159308076X
41,159308076X
18,159308076X
31,159308076X
87,159308076X
73,159308076X
36,159308076X
65,159308076X
26,078670621X
18,078670621X
12,078670621X
47,078670621X
92,078670621X
91,078670621X
137,078670621X
59,078670621X
3,078670621X
17,078670621X
71,078670621X
29,078670621X
4,078670621X
16,078670621X
108,078670621X
74,078670621X
3,739464469
120,739464469
6,739464469
36,739464469
43,739464469
5,739464469
18,739464469
16,739464469
14,739464469
68,739464469
10,739464469
65,739464469
41,739464469
8,739464469
64,739464469
44,739464469
11,312939167
3,312939167
27,312939167
7,312939167
43,312939167
19,312939167
24,312939167
22,312939167
8,312939167
56,312939167
6,312939167
4,312939167
61,312939167
55,312939167
29,312939167
14,312939167
28,312939167
26,1400041201
59,1400041201
47,1400041201
92,1400041201
74,1400041201
4,1400041201
24,1400041201
3,1400041201
64,1400041201
3,679734775
13,679734775
17,679734775
70,679734775
31,679734775
44,679734775
35,679734775
16,679734775
107,679734775
6,679734775
50,679734775
5,679734775
59,679734775
36,679734775
8,679734775
109,679734775
21,679734775
4,679734775
51,679734775
26,679734775
29,679734775
33,679734775
25,679734775
57,679734775
18,679734775
98,679734775
40,679734775
73,679734775
41,679734775
39,679734775
3,618562036
18,618562036
124,618562036
7,618562036
10,618562036
87,618562036
98,618562036
4,618562036
47,618562036
51,618562036
94,618562036
5,618562036
26,618562036
16,618562036
15,618562036
65,618562036
6,618562036
8,618562036
57,618562036
68,618562036
9,345490657
38,345490657
30,345490657
10,345490657
3,345490657
7,345490657
83,345490657
4,345490657
34,345490657
32,345490657
42,345490657
20,345490657
11,345490657
55,345490657
118,345490657
62,345490657
8,345490657
75,345490657
56,345490657
143,345490657
6,345490657
51,345490657
13,590452037
3,590452037
40,590452037
35,590452037
39,590452037
31,590452037
17,590452037
54,590452037
72,590452037
12,590452037
46,590452037
18,590452037
5,590452037
6,590452037
25,590452037
44,590452037
127,590452037
33,590452037
24,590452037
3,1555838537
120,1555838537
109,1555838537
26,1555838537
59,1555838537
18,1555838537
5,1555838537
17,1555838537
31,1555838537
47,1555838537
51,1555838537
16,1555838537
4,1555838537
8,1555838537
44,1555838537
21,1555838537
6,1555838537
36,1555838537
73,1555838537
35,1555838537
57,1555838537
65,1555838537
74,1555838537
106,1555838537
112,083081650X
26,083081650X
60,083081650X
129,083081650X
88,083081650X
17,083081650X
71,083081650X
52,083081650X
31,083081650X
75,441014941
9,441014941
30,441014941
38,441014941
3,441014941
10,441014941
11,441014941
7,441014941
34,441014941
4,441014941
128,441014941
42,441014941
28,441014941
20,441014941
8,441014941
101,441014941
32,441014941
6,441014941
13,441014941
24,441014941
117,441014941
21,441014941
5,441014941
14,441014941
9,441012183
75,441012183
30,441012183
38,441012183
10,441012183
3,441012183
11,441012183
7,441012183
34,441012183
4,441012183
128,441012183
42,441012183
28,441012183
20,441012183
101,441012183
32,441012183
8,441012183
6,441012183
24,441012183
13,441012183
19,441012183
117,441012183
14,441012183
22,441012183
11,425212033
9,425212033
38,425212033
7,425212033
3,425212033
34,425212033
30,425212033
27,425212033
10,425212033
4,425212033
116,425212033
19,425212033
22,425212033
42,425212033
20,425212033
6,425212033
8,425212033
28,425212033
61,425212033
13,425212033
32,425212033
15,425212033
56,425212033
75,425212033
75,441014917
9,441014917
30,441014917
38,441014917
3,441014917
10,441014917
11,441014917
7,441014917
34,441014917
4,441014917
128,441014917
42,441014917
28,441014917
20,441014917
32,441014917
101,441014917
8,441014917
6,441014917
13,441014917
24,441014917
22,441014917
117,441014917
19,441014917
9,1841493015
75,1841493015
30,1841493015
38,1841493015
3,1841493015
10,1841493015
11,1841493015
7,1841493015
34,1841493015
4,1841493015
128,1841493015
42,1841493015
28,1841493015
20,1841493015
8,1841493015
6,1841493015
32,1841493015
24,1841493015
13,1841493015
101,1841493015
21,1841493015
117,1841493015
19,1841493015
22,1841493015
5,1841493015
11,425217299
30,425217299
9,425217299
38,425217299
7,425217299
3,425217299
34,425217299
10,425217299
27,425217299
4,425217299
19,425217299
116,425217299
22,425217299
42,425217299
20,425217299
61,425217299
8,425217299
28,425217299
6,425217299
56,425217299
13,425217299
21,425217299
40,736423125
3,736423125
17,736423125
39,736423125
132,736423125
9,736423125
81,736423125
31,736423125
136,736423125
89,736423125
54,736423125
70,736423125
17,006112527X
13,006112527X
40,006112527X
7,006112527X
12,006112527X
39,006112527X
20,006112527X
9,006112527X
32,006112527X
54,006112527X
66,006112527X
5,006112527X
60,006112527X
16,006112527X
43,006112527X
112,006112527X
141,006112527X
29,006112527X
72,006112527X
3,006112527X
14,006112527X
81,006112527X
33,006112527X
129,006112527X
48,006112527X
11,1579126936
27,1579126936
3,1579126936
17,1579126936
56,1579126936
43,1579126936
7,1579126936
19,1579126936
22,1579126936
61,1579126936
14,1579126936
4,1579126936
29,1579126936
5,1579126936
8,1579126936
16,1579126936
18,1579126936
57,1579126936
3,6499473
11,6499473
10,6499473
17,6499473
27,6499473
43,6499473
15,6499473
5,6499473
14,6499473
16,6499473
36,6499473
8,6499473
63,6499473
57,6499473
19,6499473
71,6499473
58,6499473
11,449208281
7,449208281
19,449208281
115,449208281
22,449208281
3,449208281
8,449208281
4,449208281
55,449208281
5,449208281
23,449208281
12,449208281
18,449208281
27,449208281
29,449208281
24,449208281
6,449208281
64,449208281
56,449208281
92,449208281
51,449208281
61,449208281
9,812521390
66,812521390
118,812521390
7,812521390
93,812521390
20,812521390
3,812521390
12,812521390
32,812521390
62,812521390
5,812521390
4,812521390
45,812521390
23,812521390
55,812521390
42,812521390
53,812521390
48,812521390
3,679743626
18,679743626
17,679743626
21,679743626
5,679743626
29,679743626
8,679743626
31,679743626
36,679743626
7,679743626
16,679743626
51,679743626
10,679743626
57,679743626
4,679743626
25,679743626
41,679743626
87,679743626
13,679743626
50,679743626
73,679743626
9,812550293
3,812550293
66,812550293
20,812550293
7,812550293
76,812550293
12,812550293
32,812550293
4,812550293
5,812550293
14,812550293
21,812550293
48,812550293
45,812550293
8,812550293
53,812550293
40,736421866
39,736421866
132,736421866
17,736421866
9,736421866
3,736421866
97,736421866
10,736421866
32,736421866
12,736421866
31,736421866
54,736421866
21,736421866
25,736421866
70,736421866
87,736421866
17,812968239
3,812968239
70,812968239
16,812968239
87,812968239
5,812968239
52,812968239
36,812968239
10,812968239
110,812968239
114,812968239
37,812968239
4,812968239
63,812968239
15,812968239
31,812968239
27,812968239
18,812968239
13,440227194
3,440227194
12,440227194
91,440227194
35,440227194
7,440227194
40,440227194
39,440227194
33,440227194
23,440227194
17,440227194
31,440227194
54,440227194
5,440227194
72,440227194
6,440227194
15,440227194
22,440227194
18,440227194
3,876859260
5,876859260
16,876859260
21,876859260
27,876859260
11,876859260
24,876859260
17,876859260
14,876859260
6,876859260
29,876859260
107,876859260
56,876859260
19,876859260
20,876859260
36,876859260
4,876859260
26,525949690
45,525949690
63,525949690
52,525949690
99,525949690
123,525949690
138,525949690
4,525949690
3,2253140872
17,2253140872
10,2253140872
5,2253140872
9,2253140872
29,2253140872
16,2253140872
119,2253140872
96,2253140872
6,2253140872
31,2253140872
37,2253140872
4,2253140872
64,2253140872
98,2253140872
40,618065687
3,618065687
81,618065687
7,618065687
17,618065687
39,618065687
136,618065687
31,618065687
54,618065687
13,618065687
24,618065687
123,618065687
11,425212696
3,425212696
7,425212696
27,425212696
19,425212696
56,425212696
22,425212696
51,425212696
61,425212696
90,425212696
5,425212696
4,425212696
8,425212696
107,151189781
17,151189781
16,151189781
3,151189781
43,151189781
21,151189781
29,151189781
26,151189781
14,151189781
73,151189781
31,151189781
88,151189781
50,151189781
60,151189781
26,446677469
80,446677469
108,446677469
102,446677469
14,446677469
71,446677469
26,1430300612
45,1430300612
59,1430300612
47,1430300612
63,1430300612
138,1430300612
74,1430300612
71,1430300612
80,1430300612
52,1430300612
88,1430300612
4,1430300612
95,1430300612
102,1430300612
131,1430300612
123,1430300612
31,1430300612
57,1430300612
18,1566562937
3,1566562937
16,1566562937
5,1566562937
17,1566562937
119,1566562937
107,1566562937
60,1566562937
6,1566562937
29,1566562937
110,1566562937
124,1566562937
14,1566562937
36,1566562937
52,1566562937
11,684855631
19,684855631
27,684855631
3,684855631
7,684855631
22,684855631
56,684855631
61,684855631
4,684855631
14,684855631
23,684855631
5,684855631
6,684855631
142,684855631
42,684855631
12,684855631
21,684855631
11,1410400964
19,1410400964
3,1410400964
27,1410400964
7,1410400964
22,1410400964
56,1410400964
61,1410400964
14,1410400964
142,1410400964
6,1410400964
5,1410400964
4,1410400964
8,1410400964
23,1410400964
3,60837055
18,60837055
36,60837055
8,60837055
53,60837055
6,60837055
5,60837055
4,60837055
16,60837055
41,60837055
21,60837055
25,60837055
11,60837055
57,60837055
29,60837055
51,60837055
94,60837055
10,60837055
35,60837055
58,60837055
98,60837055
17,486275442
15,486275442
3,486275442
16,486275442
31,486275442
29,486275442
87,486275442
10,486275442
4,486275442
18,486275442
110,486275442
70,486275442
98,486275442
5,486275442
14,486275442
52,486275442
26,486275442
17,141693586X
70,141693586X
3,141693586X
13,141693586X
114,141693586X
31,141693586X
21,141693586X
18,141693586X
39,141693586X
29,141693586X
50,141693586X
8,141693586X
14,141693586X
10,141693586X
40,141693586X
16,141693586X
9,141693586X
15,141693586X
71,141693586X
37,141693586X
5,141693586X
112,141693586X
87,141693586X
41,141693586X
25,141693586X
4,141693586X
3,778322955
10,778322955
4,778322955
8,778322955
28,778322955
7,778322955
5,778322955
25,778322955
49,778322955
35,778322955
58,778322955
11,778322955
112,778322955
6,778322955
9,812541626
66,812541626
3,812541626
20,812541626
7,812541626
76,812541626
12,812541626
32,812541626
4,812541626
10,812541626
55,812541626
23,812541626
144,812541626
8,812541626
93,812541626
135,812541626
5,812541626
9,399244557
13,399244557
12,399244557
3,399244557
7,399244557
40,399244557
33,399244557
23,399244557
135,399244557
66,399244557
18,399244557
20,399244557
54,399244557
53,399244557
39,399244557
31,399244557
72,399244557
32,399244557
46,399244557
5,399244557
13,399244573
12,399244573
3,399244573
9,399244573
23,399244573
40,399244573
33,399244573
18,399244573
66,399244573
54,399244573
53,399244573
20,399244573
39,399244573
46,399244573
72,399244573
31,399244573
7,399244573
5,399244573
32,399244573
19,312286252
3,312286252
23,312286252
12,312286252
20,312286252
9,312286252
11,312286252
22,312286252
42,312286252
140,312286252
4,312286252
8,312286252
5,312286252
93,312286252
34,312286252
19,312937660
3,312937660
23,312937660
12,312937660
7,312937660
93,312937660
11,312937660
22,312937660
8,312937660
9,312937660
4,312937660
5,312937660
27,312937660
20,312937660
115,312937660
53,312937660
15,312937660
19,312971230
3,312971230
23,312971230
12,312971230
93,312971230
11,312971230
22,312971230
7,312971230
20,312971230
5,312971230
9,312971230
4,312971230
8,312971230
27,312971230
53,312971230
6,312971230
42,312971230
3,1416505067
19,1416505067
23,1416505067
12,1416505067
11,1416505067
7,1416505067
9,1416505067
93,1416505067
18,1416505067
20,1416505067
4,1416505067
6,1416505067
8,1416505067
5,1416505067
55,1416505067
34,1416505067
22,1416505067
82,1416505067
19,312981260
3,312981260
12,312981260
23,312981260
11,312981260
22,312981260
93,312981260
9,312981260
18,312981260
20,312981260
5,312981260
4,312981260
8,312981260
42,312981260
6,312981260
27,312981260
19,312983220
3,312983220
23,312983220
12,312983220
93,312983220
7,312983220
11,312983220
22,312983220
20,312983220
5,312983220
8,312983220
9,312983220
4,312983220
53,312983220
27,312983220
6,312983220
115,312983220
3,1841959111
9,1841959111
11,1841959111
20,1841959111
19,1841959111
5,1841959111
42,1841959111
16,1841959111
6,1841959111
43,1841959111
4,1841959111
8,1841959111
48,1841959111
12,1841959111
36,1841959111
68,1841959111
10,1841959111
96,1841959111
38,1841959111
41,1841959111
22,1841959111
63,1841959111
40,380002558
17,380002558
3,380002558
39,380002558
9,380002558
81,380002558
13,380002558
54,380002558
16,380002558
70,380002558
132,380002558
72,380002558
46,380002558
136,380002558
59,786888768
26,786888768
47,786888768
74,786888768
3,786888768
44,786888768
4,786888768
24,786888768
95,786888768
25,786888768
6,786888768
13,786888768
17,786888768
5,786888768
21,786888768
47,345410092
26,345410092
59,345410092
74,345410092
95,345410092
18,345410092
109,345410092
51,345410092
4,345410092
29,345410092
57,345410092
59,1582433542
26,1582433542
60,1582433542
47,1582433542
74,1582433542
44,1582433542
4,1582433542
25,1582433542
3,1582433542
112,1582433542
104,1582433542
13,1582433542
106,1582433542
129,1582433542
15,1582433542
18,60518502
26,60518502
21,60518502
27,60518502
47,60518502
53,60518502
65,60518502
87,60518502
4,60518502
3,60518502
31,60518502
12,60518502
11,60518502
90,60518502
11,312990227
3,312990227
24,312990227
12,312990227
56,312990227
23,312990227
51,312990227
7,312990227
28,312990227
27,312990227
10,312990227
22,312990227
19,312990227
6,312990227
61,312990227
5,312990227
13,60734000
35,60734000
3,60734000
12,60734000
31,60734000
91,60734000
9,60734000
44,60734000
7,60734000
40,60734000
33,60734000
81,60734000
104,60734000
6,60734000
27,60734000
23,60734000
39,60734000
17,60734000
54,60734000
34,60734000
72,60734000
46,60734000
25,60734000
47,385495404
18,385495404
26,385495404
21,385495404
65,385495404
59,385495404
95,385495404
52,385495404
90,385495404
45,385495404
108,385495404
74,385495404
112,385495404
40,395401461
39,395401461
3,395401461
31,395401461
24,395401461
17,395401461
7,395401461
11,395401461
35,395401461
136,395401461
54,395401461
6,395401461
9,689869118
13,689869118
20,689869118
7,689869118
12,689869118
3,689869118
39,689869118
33,689869118
139,689869118
40,689869118
23,689869118
31,689869118
67,689869118
32,689869118
38,689869118
34,689869118
5,689869118
54,689869118
11,689869118
53,689869118
50,689869118
30,689869118
6,689869118
44,689869118
9,886778581
13,886778581
3,886778581
32,886778581
7,886778581
66,886778581
12,886778581
20,886778581
4,886778581
10,886778581
55,886778581
30,886778581
116,886778581
8,886778581
76,886778581
23,886778581
81,886778581
18,886778581
135,886778581
9,756401933
3,756401933
32,756401933
66,756401933
12,756401933
13,756401933
7,756401933
20,756401933
10,756401933
4,756401933
139,756401933
116,756401933
30,756401933
8,756401933
76,756401933
135,756401933
23,756401933
11,756401933
18,756401933
34,756401933
48,756401933
43,756401933
10,786891084
6,786891084
28,786891084
4,786891084
3,786891084
13,786891084
49,786891084
8,786891084
37,786891084
14,786891084
35,786891084
5,786891084
46,786891084
24,786891084
15,786891084
85,786891084
25,786891084
77,786891084
97,786891084
117,786891084
9,7119550
3,7119550
7,7119550
66,7119550
4,7119550
141,7119550
12,7119550
20,7119550
76,7119550
14,7119550
32,7119550
53,7119550
8,7119550
5,7119550
21,7119550
18,7119550
23,7119550
135,7119550
15,7119550
68,7119550
10,7119550
99,067031255X
26,067031255X
17,067031255X
29,067031255X
19,1560254556
3,1560254556
53,1560254556
12,1560254556
22,1560254556
23,1560254556
11,1560254556
115,1560254556
93,1560254556
18,1560254556
17,1560254556
5,1560254556
64,1560254556
16,1560254556
29,1560254556
27,1560254556
14,1560254556
4,1560254556
8,1560254556
26,1560254556
11,425067823
27,425067823
3,425067823
56,425067823
17,425067823
19,425067823
43,425067823
7,425067823
61,425067823
14,425067823
5,425067823
22,425067823
4,425067823
8,425067823
29,425067823
18,425067823
57,425067823
16,425067823
13,689849230
35,689849230
3,689849230
33,689849230
6,689849230
44,689849230
25,689849230
7,689849230
50,689849230
31,689849230
127,689849230
15,689849230
46,689849230
4,689849230
10,689849230
58,689849230
5,689849230
40,689849230
78,689849230
9,670037729
11,670037729
3,670037729
24,670037729
7,670037729
27,670037729
132,670037729
20,670037729
4,670037729
43,670037729
38,670037729
56,670037729
113,670037729
19,670037729
8,670037729
16,670037729
14,670037729
6,670037729
48,670037729
12,670037729
5,670037729
81,670037729
13,670037729
36,670037729
61,670037729
22,670037729
18,142000159
26,142000159
99,142000159
47,142000159
45,142000159
64,142000159
92,142000159
31,142000159
3,142000159
135,142000159
5,142000159
144,142000159
59,142000159
20,446677949
3,446677949
45,446677949
9,446677949
17,446677949
126,446677949
5,446677949
29,446677949
14,446677949
43,446677949
48,446677949
127,446677949
3,553280589
96,553280589
18,553280589
17,553280589
5,553280589
16,553280589
10,553280589
6,553280589
4,553280589
9,553280589
36,553280589
8,553280589
51,553280589
29,553280589
57,553280589
119,553280589
70,553280589
31,553280589
15,553280589
41,553280589
42,385199570
3,385199570
9,385199570
105,385199570
20,385199570
19,385199570
69,385199570
67,385199570
133,385199570
17,385199570
5,385199570
22,385199570
34,385199570
4,385199570
11,385199570
30,385199570
8,385199570
76,385199570
21,385199570
12,385199570
48,385199570
91,385199570
16,385199570
29,385199570
6,385199570
14,385199570
62,385199570
38,385199570
9,586064176
3,586064176
66,586064176
20,586064176
32,586064176
12,586064176
76,586064176
7,586064176
10,586064176
5,586064176
4,586064176
53,586064176
48,586064176
23,586064176
13,586064176
21,586064176
11,586064176
141,586064176
45,586064176
19,553271989
3,553271989
18,553271989
115,553271989
11,553271989
22,553271989
12,553271989
23,553271989
27,553271989
5,553271989
53,553271989
14,553271989
43,553271989
16,553271989
64,553271989
17,553271989
56,553271989
15,553271989
4,553271989
29,553271989
93,553271989
3,6161413
19,6161413
12,6161413
11,6161413
23,6161413
115,6161413
22,6161413
53,6161413
27,6161413
5,6161413
18,6161413
93,6161413
4,6161413
17,6161413
29,6161413
6,6161413
21,6161413
31,6161413
56,6161413
64,6161413
8,6161413
50,6161413
42,6161413
14,6161413
9,552144290
3,552144290
24,552144290
20,552144290
7,552144290
78,552144290
5,552144290
15,552144290
12,552144290
113,552144290
13,552144290
32,552144290
14,552144290
4,552144290
8,552144290
45,552144290
66,552144290
3,60566221
13,60566221
40,60566221
7,60566221
9,60566221
11,60566221
39,60566221
12,60566221
24,60566221
54,60566221
5,60566221
72,60566221
35,60566221
31,60566221
125,60566221
25,60566221
17,60566221
33,60566221
6,60566221
14,60566221
68,60566221
21,60566221
15,571199976
3,571199976
31,571199976
6,571199976
16,571199976
73,571199976
4,571199976
17,571199976
134,571199976
21,571199976
25,571199976
45,571199976
11,571199976
10,571199976
63,571199976
109,571199976
8,571199976
52,571199976
50,571199976
35,571199976
78,571199976
97,571199976
29,571199976
9,015204566X
13,015204566X
141,015204566X
3,015204566X
40,015204566X
7,015204566X
32,015204566X
12,015204566X
24,015204566X
39,015204566X
132,015204566X
20,015204566X
66,015204566X
33,015204566X
54,015204566X
31,015204566X
72,015204566X
10,015204566X
55,015204566X
101,015204566X
57,015204566X
5,015204566X
109,015204566X
9,312368577
13,312368577
3,312368577
20,312368577
40,312368577
7,312368577
17,312368577
139,312368577
39,312368577
12,312368577
18,312368577
33,312368577
54,312368577
60,312368577
112,312368577
72,312368577
5,312368577
21,312368577
32,312368577
48,312368577
29,312368577
45,312368577
25,312368577
31,312368577
4,312368577
82,312368577
3,452276721
18,452276721
53,452276721
7,452276721
43,452276721
16,452276721
5,452276721
14,452276721
36,452276721
29,452276721
120,452276721
17,452276721
57,452276721
6,452276721
93,452276721
63,452276721
94,452276721
127,452276721
41,452276721
4,452276721
8,452276721
134,452276721
17,152058109
9,152058109
40,152058109
3,152058109
39,152058109
13,152058109
7,152058109
32,152058109
54,152058109
43,152058109
12,152058109
72,152058109
14,152058109
16,152058109
25,152058109
24,152058109
18,152058109
29,152058109
5,152058109
31,152058109
97,152058109
96,152058109
57,152058109
3,743482867
10,743482867
28,743482867
7,743482867
6,743482867
19,743482867
15,743482867
4,743482867
5,743482867
49,743482867
117,743482867
11,743482867
51,743482867
22,743482867
27,743482867
8,743482867
21,743482867
39,743482867
83,743482867
57,743482867
26,486419312
47,486419312
59,486419312
74,486419312
31,486419312
21,486419312
18,486419312
17,486419312
87,486419312
73,486419312
109,486419312
16,486419312
51,486419312
3,486419312
95,486419312
4,486419312
57,486419312
65,486419312
98,486419312
3,671038540
17,671038540
13,671038540
6,671038540
44,671038540
15,671038540
25,671038540
4,671038540
8,671038540
5,671038540
16,671038540
97,671038540
21,671038540
29,671038540
35,671038540
10,671038540
41,671038540
36,671038540
24,671038540
58,671038540
131,671038540
28,312992629
3,312992629
10,312992629
6,312992629
8,312992629
51,312992629
4,312992629
5,312992629
35,312992629
49,312992629
37,312992629
46,312992629
15,312992629
117,312992629
78,312992629
58,312992629
9,044661002X
10,044661002X
3,044661002X
66,044661002X
7,044661002X
20,044661002X
83,044661002X
4,044661002X
76,044661002X
18,044661002X
118,044661002X
12,044661002X
32,044661002X
48,044661002X
30,044661002X
57,044661002X
8,044661002X
55,044661002X
120,044661002X
5,044661002X
14,044661002X
90,044661002X
28,044661002X
9,330493744
10,330493744
3,330493744
7,330493744
66,330493744
83,330493744
20,330493744
4,330493744
120,330493744
76,330493744
118,330493744
12,330493744
18,330493744
8,330493744
55,330493744
57,330493744
30,330493744
143,330493744
5,330493744
48,330493744
32,330493744
62,330493744
42,61147931
3,61147931
19,61147931
30,61147931
116,61147931
34,61147931
9,61147931
11,61147931
22,61147931
4,61147931
5,61147931
8,61147931
6,61147931
21,61147931
62,61147931
125,61147931
27,61147931
20,61147931
54,61147931
78,61147931
61,61147931
26,688044026
17,688044026
57,688044026
9,380803267
3,380803267
66,380803267
20,380803267
7,380803267
76,380803267
32,380803267
12,380803267
45,380803267
5,380803267
14,380803267
119,380803267
30,425197484
10,425197484
75,425197484
38,425197484
28,425197484
7,425197484
3,425197484
9,425197484
34,425197484
24,425197484
4,425197484
11,425197484
6,425197484
117,425197484
42,425197484
116,425197484
8,425197484
20,425197484
83,425197484
3,1419151126
17,1419151126
11,1419151126
19,1419151126
12,1419151126
27,1419151126
115,1419151126
18,1419151126
43,1419151126
5,1419151126
14,1419151126
29,1419151126
16,1419151126
22,1419151126
7,1419151126
53,1419151126
23,1419151126
56,1419151126
64,1419151126
8,1419151126
40,395181569
3,395181569
17,395181569
39,395181569
136,395181569
127,395181569
54,395181569
9,395181569
35,395181569
31,395181569
18,395181569
25,395181569
21,395181569
57,395181569
40,395169615
136,395169615
54,395169615
3,395169615
17,395169615
9,395169615
18,395169615
39,395169615
12,395169615
13,395169615
35,395169615
46,395169615
57,395169615
127,395169615
17,142437247
3,142437247
16,142437247
12,142437247
5,142437247
18,142437247
21,142437247
87,142437247
31,142437247
36,142437247
14,142437247
4,142437247
41,142437247
81,142437247
8,142437247
50,142437247
52,142437247
15,142437247
9,142437247
73,142437247
76,142437247
9,375814698
13,375814698
3,375814698
7,375814698
32,375814698
11,375814698
12,375814698
33,375814698
66,375814698
10,375814698
20,375814698
27,375814698
23,375814698
39,375814698
30,375814698
18,375814698
135,375814698
57,375814698
40,375814698
5,375814698
81,375814698
38,375814698
109,375814698
116,375814698
9,375828788
13,375828788
3,375828788
32,375828788
7,375828788
10,375828788
33,375828788
12,375828788
66,375828788
20,375828788
39,375828788
135,375828788
40,375828788
5,375828788
50,375828788
23,375828788
57,375828788
115,375828788
18,375828788
82,375828788
44,375828788
53,375828788
9,590396056
13,590396056
32,590396056
3,590396056
7,590396056
33,590396056
66,590396056
20,590396056
39,590396056
40,590396056
12,590396056
54,590396056
5,590396056
31,590396056
55,590396056
135,590396056
11,590396056
57,590396056
23,590396056
46,590396056
68,590396056
18,590396056
13,059039696X
9,059039696X
3,059039696X
32,059039696X
7,059039696X
33,059039696X
66,059039696X
20,059039696X
39,059039696X
12,059039696X
40,059039696X
11,059039696X
5,059039696X
54,059039696X
31,059039696X
141,059039696X
135,059039696X
57,059039696X
48,059039696X
18,059039696X
46,059039696X
68,059039696X
9,439441722
13,439441722
3,439441722
32,439441722
7,439441722
33,439441722
66,439441722
120,439441722
20,439441722
12,439441722
