book_id,isbn,isbn13,original_publication_year,original_title,average_rating,author,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4258,525471340,9780525471350.0,2003.0,Skippyjon Jones,4.25,Judy Schachner,682,1243,3862,6362,15271,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4259,399157441,9780399157450.0,2011.0,Chasing Fire,4.09,Nora Roberts,335,1163,5598,10444,11593,https://images.gr-assets.com/books/1302982596m/9410421.jpg,https://images.gr-assets.com/books/1302982596s/9410421.jpg
4260,1576754227,9781576754220.0,2001.0,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,3.84,Brian Tracy,676,1714,5701,8138,7458,https://images.gr-assets.com/books/1328854785m/95887.jpg,https://images.gr-assets.com/books/1328854785s/95887.jpg
4261,689861133,9780689861130.0,1982.0,"Moo, Baa, La La La!",4.19,Sandra Boynton,415,1169,4888,7393,13560,https://images.gr-assets.com/books/1451996462m/4600.jpg,https://images.gr-assets.com/books/1451996462s/4600.jpg
4262,1585426016,9781585426010.0,1910.0,The Science of Getting Rich,4.18,Wallace D. Wattles,474,871,3411,5671,10319,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4263,61230944,9780061230940.0,2008.0,The Last Oracle,4.15,James Rollins,167,635,4231,9998,9784,https://images.gr-assets.com/books/1367511748m/2277444.jpg,https://images.gr-assets.com/books/1367511748s/2277444.jpg
4265,60897848,9780060897840.0,1994.0,Vinegar Hill (P.S.),3.36,A. Manette Ansay,1051,3431,9384,7412,3524,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4266,055327418X,9780553274190.0,1983.0,Startide Rising,4.04,David Brin,299,1096,5044,9535,9168,https://images.gr-assets.com/books/1476445711m/234501.jpg,https://images.gr-assets.com/books/1476445711s/234501.jpg
4267,1481200577,9781481200580.0,2011.0,Significance,4.13,Shelly Crane,1091,1873,5811,11401,17649,https://images.gr-assets.com/books/1434591910m/16282066.jpg,https://images.gr-assets.com/books/1434591910s/16282066.jpg
4268,812974611,9780812974610.0,2003.0,Pompeii,3.79,Robert   Harris,344,1682,7409,11015,6229,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4269,1455536253,9781455536250.0,2015.0,The Guilty,4.12,David Baldacci,336,786,3995,10104,9672,https://images.gr-assets.com/books/1435632658m/25066991.jpg,https://images.gr-assets.com/books/1435632658s/25066991.jpg
4270,671201581,9780671201590.0,1945.0,A History of Western Philosophy And Its Connection with Political and Social Circumstances from the Earliest Times to the Present Day,4.05,Bertrand Russell,523,1061,4006,7991,8912,https://images.gr-assets.com/books/1344399003m/243685.jpg,https://images.gr-assets.com/books/1344399003s/243685.jpg
4271,517220776,9780517220770.0,1884.0,Complete Works of Lewis Carroll,4.34,Lewis Carroll,236,586,3104,6495,12996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4272,786886811,9780786886810.0,1998.0,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,4.0,Nigella Lawson,802,1213,4565,7148,9436,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4273,451528166,9780451528160.0,1485.0,Le Morte d'Arthur,3.92,Thomas Malory,355,1507,7518,11147,9170,https://images.gr-assets.com/books/1309288301m/672875.jpg,https://images.gr-assets.com/books/1309288301s/672875.jpg
4274,1400052297,9781400052300.0,2006.0,A Piece of Cake: A Memoir,4.15,Cupcake Brown,344,961,3517,6618,9709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4275,805080511,9780805080510.0,1967.0,Taran Wanderer,4.14,Lloyd Alexander,277,901,5789,11319,12646,https://images.gr-assets.com/books/1406315774m/24782.jpg,https://images.gr-assets.com/books/1406315774s/24782.jpg
4276,446612758,9780446612750.0,2004.0,Brimstone,4.12,Douglas Preston,149,738,4963,11371,10307,https://images.gr-assets.com/books/1369943498m/136637.jpg,https://images.gr-assets.com/books/1369943498s/136637.jpg
4277,1598183605,9781598183600.0,1903.0,Rebecca of Sunnybrook Farm,3.85,Kate Douglas Wiggin,510,1942,8258,9472,9232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4278,006056251X,9780060562520.0,2006.0,Devil in Winter ,4.26,Lisa Kleypas,311,1043,6081,14681,19833,https://images.gr-assets.com/books/1309220205m/114166.jpg,https://images.gr-assets.com/books/1309220205s/114166.jpg
4279,152063110,9780152063120.0,2008.0,The Dead and the Gone,3.84,Susan Beth Pfeffer,564,2027,8381,11015,9101,https://images.gr-assets.com/books/1266309782m/2169506.jpg,https://images.gr-assets.com/books/1266309782s/2169506.jpg
4280,1595540350,9781595540360.0,2004.0,White,4.3,Ted Dekker,206,621,3287,7425,12433,https://images.gr-assets.com/books/1380858193m/125955.jpg,https://images.gr-assets.com/books/1380858193s/125955.jpg
4281,778303764,9780778303760.0,2010.0,"The Darkest Passion (Lords of the Underworld, #5)",4.37,Gena Showalter,168,623,4157,10738,18604,https://images.gr-assets.com/books/1351278057m/6758331.jpg,https://images.gr-assets.com/books/1351278057s/6758331.jpg
4282,385526342,9780385526340.0,2009.0,Pygmy,2.96,Chuck Palahniuk,3121,4811,7258,5192,2483,https://images.gr-assets.com/books/1320495043m/4601396.jpg,https://images.gr-assets.com/books/1320495043s/4601396.jpg
4283,1439136637,9781439136640.0,2013.0,Revenge Wears Prada: The Devil Returns,2.84,Lauren Weisberger,3153,6351,8319,4564,2139,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4284,553381008,9780553381010.0,1900.0,Рассказы и Повести,4.36,Anton Chekhov,147,527,2891,7735,13246,https://images.gr-assets.com/books/1491936310m/5693.jpg,https://images.gr-assets.com/books/1491936310s/5693.jpg
4285,1416591052,9781416591050.0,2010.0,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",4.13,S.C. Gwynne,394,820,3453,8640,9074,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4286,743455800,9780743455800.0,1979.0,Smiley's People,4.24,John le Carré,157,532,3656,9428,11255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4287,842356223,9780842356220.0,2002.0,Redemption,4.36,Karen Kingsbury,337,585,2667,6274,13026,https://images.gr-assets.com/books/1406514548m/11433.jpg,https://images.gr-assets.com/books/1406514548s/11433.jpg
4288,152053107,9780152053110.0,2003.0,A Northern Light,3.83,Jennifer Donnelly,651,2080,8217,12474,8750,https://images.gr-assets.com/books/1376507768m/64481.jpg,https://images.gr-assets.com/books/1376507768s/64481.jpg
4289,786229071,9780786229080.0,1999.0,Apollyon: The Destroyer Is Unleashed,3.97,Tim LaHaye,593,1459,5515,8041,9371,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4290,61043575,9780061043570.0,1923.0,Whose Body?,3.91,Dorothy L. Sayers,648,1524,7507,11662,9771,https://images.gr-assets.com/books/1387573241m/192893.jpg,https://images.gr-assets.com/books/1387573241s/192893.jpg
4292,142003697,9780142003700.0,2003.0,Michelangelo and the Pope's Ceiling,3.82,Ross King,1180,1538,4621,6563,7356,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4293,452285933,9780452285930.0,2002.0,Stolen,4.16,Kelley Armstrong,237,1038,6745,14459,15498,https://images.gr-assets.com/books/1300923278m/11922.jpg,https://images.gr-assets.com/books/1300923278s/11922.jpg
4294,446616494,9780446616490.0,2004.0,Hour Game,3.94,David Baldacci,217,995,6666,12267,7677,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4295,755328949,9780755328950.0,2007.0,The Cruelest Month,4.15,Louise Penny,138,523,4468,13418,10385,https://images.gr-assets.com/books/1327970261m/2277378.jpg,https://images.gr-assets.com/books/1327970261s/2277378.jpg
4296,679847596,9780679847600.0,1936.0,Ballet Shoes,4.06,Noel Streatfeild,534,1189,5634,9499,11352,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4297,1423409450,9781423409460.0,2006.0,"The Chronicles of Narnia: The Lion, the Witch and The Wardrobe (Sheet Music)",4.32,Harry Gregson-Williams,243,369,2523,5045,9696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4298,451187849,9780451187840.0,1936.0,We the Living,3.89,Ayn Rand,647,1531,5121,7689,7583,https://images.gr-assets.com/books/1306188481m/668.jpg,https://images.gr-assets.com/books/1306188481s/668.jpg
4299,374384711,9780374384720.0,2015.0,The Winner's Crime,4.17,Marie Rutkoski,386,1102,5643,14970,15303,https://images.gr-assets.com/books/1411741455m/20443207.jpg,https://images.gr-assets.com/books/1411741455s/20443207.jpg
4301,802130720,9780802130720.0,1954.0,100 Selected Poems by e. e. Cummings,4.32,E.E. Cummings,281,520,2902,6855,12080,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4302,451223896,9780451223890.0,2008.0,"Such a Pretty Fat: One Narcissist's Quest to Discover if Her Life Makes Her Ass Look Big, or Why Pie is Not the Answer",4.06,Jen Lancaster,466,1137,4720,8794,9927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4303,60525614,9780060525610.0,2003.0,Forest of Secrets,4.4,Erin Hunter,162,592,3727,8350,17764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4304,1594488800,9781594488800.0,2009.0,The Little Stranger,3.51,Sarah Waters,839,3379,9623,10318,4655,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4305,042525674X,9780425256750.0,2014.0,Night Broken,4.42,Patricia Briggs,99,333,3408,14167,20468,https://images.gr-assets.com/books/1379437095m/17562900.jpg,https://images.gr-assets.com/books/1379437095s/17562900.jpg
4306,62286927,9780062286920.0,2014.0,Snow Like Ashes,3.98,Sara Raasch,748,1964,7640,14808,13155,https://images.gr-assets.com/books/1392224823m/17399160.jpg,https://images.gr-assets.com/books/1392224823s/17399160.jpg
4307,147675666X,9781476756660.0,2014.0,We Are Not Ourselves,3.7,Matthew  Thomas,722,1866,5816,8680,5054,https://images.gr-assets.com/books/1418103690m/17830123.jpg,https://images.gr-assets.com/books/1418103690s/17830123.jpg
4308,515139408,9780515139400.0,2005.0,Red Lily,4.07,Nora Roberts,169,1155,6621,11334,11467,https://images.gr-assets.com/books/1362364238m/59821.jpg,https://images.gr-assets.com/books/1362364238s/59821.jpg
4309,1594481881,9781594481890.0,1994.0,Reviving Ophelia: Saving the Selves of Adolescent Girls,3.86,Mary Pipher,344,1389,6064,9087,6524,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4310,60888628,9780060888630.0,2006.0,The Lords of the North,4.32,Bernard Cornwell,43,222,2766,10393,11077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4311,1416936491,9781416936500.0,1999.0,Just Ella,3.75,Margaret Peterson Haddix,746,2609,8885,10342,8501,https://images.gr-assets.com/books/1327897599m/162719.jpg,https://images.gr-assets.com/books/1327897599s/162719.jpg
4313,081299289X,9780812992890.0,2014.0,China Dolls,3.58,Lisa See,602,2298,7755,8975,4206,https://images.gr-assets.com/books/1405290827m/18404427.jpg,https://images.gr-assets.com/books/1405290827s/18404427.jpg
4314,1416900314,9781416900310.0,2005.0,Megan Meade's Guide to the McGowan Boys,3.93,Kate Brian,583,1999,7299,9973,11023,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4315,64430960,9780064430970.0,1964.0,Bread and Jam for Frances,4.2,Russell Hoban,377,1005,5157,7759,14010,https://images.gr-assets.com/books/1384258893m/911579.jpg,https://images.gr-assets.com/books/1384258893s/911579.jpg
4316,184243036X,9781842430360.0,1994.0,Half Asleep in Frog Pajamas,3.73,Tom Robbins,341,1439,5540,7229,4350,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4317,60988657,9780060988650.0,2003.0,Mirror Mirror,3.27,Gregory Maguire,1356,4445,10429,7669,3459,https://images.gr-assets.com/books/1407710336m/15858.jpg,https://images.gr-assets.com/books/1407710336s/15858.jpg
4318,1406350486,9781406350490.0,2013.0,More Than This,4.03,Patrick Ness,514,1530,5596,11836,11244,https://images.gr-assets.com/books/1398164413m/21969786.jpg,https://images.gr-assets.com/books/1398164413s/21969786.jpg
4319,679728740,9780679728740.0,1973.0,Child of God,3.86,Cormac McCarthy,326,1189,5461,9938,5729,https://images.gr-assets.com/books/1320509467m/293625.jpg,https://images.gr-assets.com/books/1320509467s/293625.jpg
4320,842339760,9780842339770.0,1995.0,"As Sure as the Dawn (Mark of the Lion, #3)",4.39,Francine Rivers,131,619,2908,6549,14123,https://images.gr-assets.com/books/1490993178m/95621.jpg,https://images.gr-assets.com/books/1490993178s/95621.jpg
4321,1594205388,9781594205380.0,2013.0,Lexicon,3.9,Max Barry,331,1224,5531,10706,6504,https://images.gr-assets.com/books/1356080172m/16158596.jpg,https://images.gr-assets.com/books/1356080172s/16158596.jpg
4322,1400139027,9781401390270.0,2008.0,One Fifth Avenue,3.33,Candace Bushnell,1368,3581,8012,6165,3884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4323,1419710206,9781419710210.0,2014.0,El Deafo,4.13,Cece Bell,1122,1121,3914,9745,13360,https://images.gr-assets.com/books/1423770455m/20701984.jpg,https://images.gr-assets.com/books/1423770455s/20701984.jpg
4324,451419715,9780451419710.0,2013.0,Down London Road,4.24,Samantha Young,326,1048,5676,15730,18793,https://images.gr-assets.com/books/1363128044m/16140408.jpg,https://images.gr-assets.com/books/1363128044s/16140408.jpg
4325,1582404879,9781582404880.0,2005.0,"The Walking Dead, Vol. 3: Safety Behind Bars",4.31,Robert Kirkman,88,444,3241,9562,12529,https://images.gr-assets.com/books/1345769167m/30069.jpg,https://images.gr-assets.com/books/1345769167s/30069.jpg
4326,1857983416,9781857983420.0,1974.0,"Flow My Tears, the Policeman Said",3.93,Philip K. Dick,206,1104,6014,10985,7087,https://images.gr-assets.com/books/1398026028m/22584.jpg,https://images.gr-assets.com/books/1398026028s/22584.jpg
4327,1414315716,9781414315710.0,1998.0,The Last Sin Eater,4.06,Francine Rivers,341,1119,4362,7124,9036,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4328,743457269,9780743457260.0,1989.0,A Knight in Shining Armor,4.23,Jude Deveraux,506,1106,4327,8436,14687,https://images.gr-assets.com/books/1330613623m/73385.jpg,https://images.gr-assets.com/books/1330613623s/73385.jpg
4329,1442402326,9781442402320.0,2010.0,Rot & Ruin,4.1,Jonathan Maberry,698,1210,4529,9815,11859,https://images.gr-assets.com/books/1264898635m/7157310.jpg,https://images.gr-assets.com/books/1264898635s/7157310.jpg
4331,786865059,9780786865060.0,2001.0,Heavier Than Heaven: A Biography of Kurt Cobain,4.09,Charles R. Cross,265,777,3820,7324,8035,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4332,140440399,9780140440390.0,-411.0,Ἱστορίαι,3.87,Thucydides,672,1745,5860,8019,8157,https://images.gr-assets.com/books/1422072332m/261243.jpg,https://images.gr-assets.com/books/1422072332s/261243.jpg
4333,1593081197,9781593081200.0,1895.0,The Red Badge of Courage,3.64,Stephen Crane,1045,2649,7202,7866,6489,https://images.gr-assets.com/books/1328753104m/2918374.jpg,https://images.gr-assets.com/books/1328753104s/2918374.jpg
4334,61714305,9780061714310.0,2009.0,Sandman Slim,3.93,Richard Kadrey,441,1408,5754,11147,8106,https://images.gr-assets.com/books/1311727590m/5776788.jpg,https://images.gr-assets.com/books/1311727590s/5776788.jpg
4335,312359322,9780312359320.0,2009.0,The Last Child,4.09,John Hart,255,826,4458,10854,9194,https://images.gr-assets.com/books/1312058481m/5556466.jpg,https://images.gr-assets.com/books/1312058481s/5556466.jpg
4336,811200124,9780811200130.0,1962.0,Labyrinths,4.46,Jorge Luis Borges,159,457,2032,6384,14180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4337,316734837,9780316734840.0,1999.0,Fortune's Rocks,3.86,Anita Shreve,434,1317,6624,9707,7139,https://images.gr-assets.com/books/1344271150m/89399.jpg,https://images.gr-assets.com/books/1344271150s/89399.jpg
4338,393325997,9780393326000.0,1952.0,The Price of Salt,3.93,Patricia Highsmith,440,1501,5779,10057,8323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4339,140278404X,9781402784040.0,2011.0,Tiger's Quest,4.34,Colleen Houck,522,1047,3641,8091,18008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4340,045122793X,9780451227940.0,2009.0,Friday Night Bites: A Chicagoland Vampires Novel ,4.15,Chloe Neill,393,1275,6709,14388,16259,https://images.gr-assets.com/books/1304024900m/6319978.jpg,https://images.gr-assets.com/books/1304024900s/6319978.jpg
4341,195189779,9780195189770.0,2005.0,"The Undercover Economist: Exposing Why the Rich Are Rich, the Poor Are Poor--and Why You Can Never Buy a Decent Used Car!",3.79,Tim Harford,376,1295,5573,8166,4938,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4342,1595541896,9781595541900.0,1995.0,The Oath,4.06,Frank E. Peretti,365,1142,4461,7532,9218,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4343,61345695,9780061345690.0,2008.0,Rumors,3.85,Anna Godbersen,620,2269,8739,11627,10213,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4344,399255370,9780399255370.0,2013.0,The Day the Crayons Quit,4.41,Drew Daywalt,578,735,2818,7817,18700,https://images.gr-assets.com/books/1397425766m/16101018.jpg,https://images.gr-assets.com/books/1397425766s/16101018.jpg
4345,60096098,9780060096090.0,2002.0,"Princess in Waiting (The Princess Diaries, #4)",3.66,Meg Cabot,572,3240,12756,11209,8515,https://images.gr-assets.com/books/1493531966m/93729.jpg,https://images.gr-assets.com/books/1493531966s/93729.jpg
4347,316037532,9780316037530.0,2008.0,The Heretic's Daughter,3.77,Kathleen Kent,408,1823,7987,11714,6241,https://images.gr-assets.com/books/1344269239m/3181953.jpg,https://images.gr-assets.com/books/1344269239s/3181953.jpg
4348,679772871,9780679772870.0,1924.0,Der Zauberberg,4.14,Thomas Mann,573,1281,4032,7647,11758,https://images.gr-assets.com/books/1403170928m/88077.jpg,https://images.gr-assets.com/books/1403170928s/88077.jpg
4349,044661162X,9780446611630.0,2002.0,Chasing the Dime,3.96,Michael Connelly,302,1145,5905,10125,8173,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4350,62278967,9780062278970.0,2014.0,A Thousand Pieces of You,3.94,Claudia Gray,797,1884,6585,11984,10735,https://images.gr-assets.com/books/1400166295m/17234658.jpg,https://images.gr-assets.com/books/1400166295s/17234658.jpg
4351,439692393,9780440415790.0,2002.0,Pictures of Hollis Woods,4.0,Patricia Reilly Giff,391,1192,5315,8672,8802,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4352,330340328,9780330340330.0,1996.0,The Reality Dysfunction,4.14,Peter F. Hamilton,492,1104,3597,8534,10588,https://images.gr-assets.com/books/1331274659m/45245.jpg,https://images.gr-assets.com/books/1331274659s/45245.jpg
4353,6174434,9780006174430.0,1988.0,The Sands of Time,3.73,Sidney Sheldon,307,1548,6251,6904,4898,https://images.gr-assets.com/books/1356453253m/119382.jpg,https://images.gr-assets.com/books/1356453253s/119382.jpg
4354,241144140,9780241144140.0,2012.0, NW ,3.41,Zadie Smith,1257,3021,7738,8444,3466,https://images.gr-assets.com/books/1492591246m/13537891.jpg,https://images.gr-assets.com/books/1492591246s/13537891.jpg
4355,525478116,9780525478120.0,2007.0,The Chronicles of Vladimir Tod: Eighth Grade Bites,3.92,Heather Brewer,916,2319,7195,8802,12166,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4356,60005696,9780060005700.0,2004.0,The Paradox of Choice: Why More Is Less,3.84,Barry Schwartz,491,1349,5666,8113,6240,https://images.gr-assets.com/books/1410138134m/10639.jpg,https://images.gr-assets.com/books/1410138134s/10639.jpg
4357,440226686,9780440226680.0,1997.0,Blood and Chocolate,3.77,Annette Curtis Klause,1181,3254,8888,10566,10969,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4358,316166316,9780316166320.0,2009.0,Nine Dragons,3.97,Michael Connelly,202,1107,6300,11822,8378,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4359,486424588,9780486424580.0,1920.0,Women in Love,3.66,D.H. Lawrence,968,2365,7066,8528,6084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4360,670038571,9780670038570.0,2007.0,Second Chance,3.53,Jane Green,577,2375,8762,7839,4072,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4361,553278746,9780553278740.0,1985.0,The Postman,3.87,David Brin,333,1439,6620,10607,7201,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4363,1841150509,9781841150500.0,1992.0,The Patron Saint of Liars,3.76,Ann Patchett,201,1309,7431,11372,4708,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4364,60594896,9780060594890.0,2004.0,The Success Principles,4.26,Jack Canfield,337,647,3005,5997,10670,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4366,2839906171,9782839906170.0,2010.0,Business Model Generation,4.16,Alexander Osterwalder,452,937,3654,7281,10609,https://images.gr-assets.com/books/1384676138m/7723797.jpg,https://images.gr-assets.com/books/1384676138s/7723797.jpg
4367,393064476,9780393064480.0,2011.0,The Swerve: How the World Became Modern,3.83,Stephen Greenblatt,810,1553,4569,7209,6649,https://images.gr-assets.com/books/1406088245m/10954979.jpg,https://images.gr-assets.com/books/1406088245s/10954979.jpg
4368,312194390,9780312194390.0,1986.0,"The Autobiography of Henry VIII. With Notes by His Fool, Will Somers",4.25,Margaret George,219,547,3478,8030,11014,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4369,385722222,9780385722220.0,2004.0,Stranger Than Fiction: True Stories,3.56,Chuck Palahniuk,498,2071,6911,7003,3721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
